AÑ;PERIODO;FECHA DE EMISION;FECHA DE VENCIMIENTO;CODIGO DE CLIENTE;CLIENTE;Indicador;DE_TIPO_DOCU;N° DOCUMENT;MONEDA;TIPO DE  CAMBIO;BASE IMPONIBLE;IGV;TOTAL;BASE IMPONIBLE SOLES;IGV SOLES;TOTAL SOLES;TIPO DE PAGO;CONDICION DE PAGO;DE_TIPO_DOCU;N° DOCUMENT;MONEDA;TIPO DE CAMBIO;BASE IMPONIBLE;IGV;TOTAL;BASE IMPONIBLE SOLES;IGV SOLES;TOTAL SOLES;VENDEDORES
2024;2024-06;24/06/2024;24/06/2024;20601607167;FILMARG S.A.C.;1;FACTURA;F001-00040216;USD;3.81;216;38.88;254.88;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;CRISTHIAN VEGA
2024;2024-06;24/06/2024;24/06/2024;20608613766;GAW SOLUCIONES INDUSTRIALES S.A.C.;1;FACTURA;F001-00040217;USD;3.81;1,035.84;186.45;1,222.29;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2024;2024-06;25/06/2024;25/06/2024;20536628038;PERUVIAN HYDRAULIC GROUP S.A.C.;1;FACTURA;F001-00040228;USD;3.81;144.48;26.01;170.49;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2024;2024-06;26/06/2024;26/06/2024;20545689082;HYDROLUBE SYSTEMS S.A.C;1;FACTURA;F001-00040250;USD;3.82;151.66;27.3;178.96;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;KLEBER SANTA CRUZ
2024;2024-06;27/06/2024;27/06/2024;20600152191;SURESER E.I.R.L.;1;FACTURA;F001-00040259;USD;3.82;303.32;54.6;357.92;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;CRISTHIAN VEGA
2024;2024-06;27/06/2024;27/06/2024;20601844096;INVERSIONES ECCOLA S.A.C.;1;FACTURA;F001-00040262;USD;3.82;768;138.24;906.24;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;CRISTHIAN VEGA
2024;2024-06;27/06/2024;27/06/2024;20607864196;XIAN BUSINESS CORPORATION S.A.C.;1;FACTURA;F001-00040275;USD;3.82;87.53;15.76;103.29;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;CRISTHIAN VEGA
2024;2024-06;28/06/2024;28/06/2024;20601844096;INVERSIONES ECCOLA S.A.C.;1;FACTURA;F001-00040295;USD;3.83;157.54;28.36;185.9;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;CRISTHIAN VEGA
2024;2024-06;28/06/2024;28/06/2024;20601607167;FILMARG S.A.C.;1;FACTURA;F001-00040307;USD;3.83;86.88;15.64;102.52;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;CRISTHIAN VEGA
2024;2024-06;28/06/2024;27/08/2024;20605057200;MUNDO MAQUITEC E.I.R.L.;1;FACTURA;F001-00040312;USD;3.83;1,574.40;283.39;1,857.79;0;0;0;CREDITO;Factura a 60 día;OTROS;;;0;0;0;0;0;0;0;HILDER ALIAGA
2024;2024-07;2/07/2024;2/07/2024;20601607167;FILMARG S.A.C.;1;FACTURA;F001-00040326;USD;3.85;240;43.2;283.2;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;CRISTHIAN VEGA
2024;2024-07;2/07/2024;2/07/2024;20604307148;GRUPO MAQUIMOTORS SOCIEDAD ANONIMA CERRADA - GRUPO MAQUIMOTORS S.A.C.;1;FACTURA;F001-00040330;USD;3.85;2,002.58;360.46;2,363.04;0;0;0;CONTADO;Contado;NOTA DE CRÉDIT;F001-00001504;USD;3.851;-2,002.58;-360.46;-2,363.04;0;0;0;JOHNNY RAMOS
2024;2024-07;3/07/2024;3/07/2024;20607922293;FELTWELL PERU S.A.C.;1;FACTURA;F001-00040350;USD;3.83;97.5;17.55;115.05;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;KLEBER SANTA CRUZ
2024;2024-07;3/07/2024;3/07/2024;20547992335;ASB HYDRAULIC SOCIEDAD ANONIMA CERRADA;1;FACTURA;F001-00040354;USD;3.83;204.38;36.79;241.17;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2024;2024-07;5/07/2024;5/07/2024;20536628038;PERUVIAN HYDRAULIC GROUP S.A.C.;1;FACTURA;F001-00040363;USD;3.8;150.82;27.15;177.97;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2024;2024-07;5/07/2024;5/07/2024;10035036038;HIDALGO DE FLORES ZAHIRA CORAL;1;FACTURA;F001-00040366;USD;3.8;577.5;103.95;681.45;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;CRISTHIAN VEGA
2024;2024-07;5/07/2024;5/07/2024;20605431144;DRILLING FORCE E.I.R.L.;1;FACTURA;F001-00040371;USD;3.8;211.3;38.03;249.33;0;0;0;CONTADO;Contado;NOTA DE CRÉDIT;F001-00001511;USD;3.802;-211.3;-38.03;-249.33;0;0;0;CRISTHIAN VEGA
2024;2024-07;5/07/2024;5/07/2024;20601607167;FILMARG S.A.C.;1;FACTURA;F001-00040373;USD;3.8;120;21.6;141.6;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;CRISTHIAN VEGA
2024;2024-07;5/07/2024;5/07/2024;20526058578;COMERCIAL RAFAEL NORTE SOCIEDAD ANONIMA CERRADA;1;FACTURA;F001-00040378;USD;3.8;893.2;160.78;1,053.98;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;JUAN JAIME
2024;2024-07;8/07/2024;8/07/2024;20608299735;MAQUIMAX.PE E.I.R.L.;1;FACTURA;F001-00040389;USD;3.8;973.2;175.18;1,148.38;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2024;2024-07;8/07/2024;8/07/2024;20600546393;IMPULSA MARKETING OUTSOURCING E.I.R.L.;1;FACTURA;F001-00040390;USD;3.8;1,292.00;232.56;1,524.56;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;AMADOR PEREZ
2024;2024-07;8/07/2024;8/07/2024;20536628038;PERUVIAN HYDRAULIC GROUP S.A.C.;1;FACTURA;F001-00040391;USD;3.8;192.48;34.65;227.13;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2024;2024-07;8/07/2024;8/07/2024;20605431144;DRILLING FORCE E.I.R.L.;1;FACTURA;F001-00040397;USD;3.8;219.54;39.52;259.06;0;0;0;CONTADO;Contado;NOTA DE CRÉDIT;F001-00001512;USD;3.797;-219.54;-39.52;-259.06;0;0;0;CRISTHIAN VEGA
2024;2024-07;8/07/2024;8/07/2024;20605431144;DRILLING FORCE E.I.R.L.;1;FACTURA;F001-00040398;USD;3.8;427.66;76.98;504.64;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;CRISTHIAN VEGA
2024;2024-07;9/07/2024;9/07/2024;20606564385;COMPAÑIA CHACON S.A.C;1;FACTURA;F001-00040400;USD;3.8;1,916.34;344.94;2,261.28;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;GUISEP VILLAJUAN
2024;2024-07;9/07/2024;9/07/2024;20603023171;HDPE DJ TERMOFUSION S.A.C.;1;FACTURA;F001-00040401;USD;3.8;150.12;27.02;177.14;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2024;2024-07;9/07/2024;9/07/2024;10703275970;ALVAREZ HUAYLLA JORGE ANTONY;1;FACTURA;F001-00040404;USD;3.8;216;38.88;254.88;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;CRISTHIAN VEGA
2024;2024-07;10/07/2024;10/07/2024;20603706685;AGROINVERSIONES SEÑOR DE MURUHUAY S.A.C;1;FACTURA;F001-00040413;USD;3.79;1,844.15;331.95;2,176.10;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;GUISEP VILLAJUAN
2024;2024-07;11/07/2024;11/07/2024;20607537764;INGENACC MAQUINARIA Y EQUIPOS S.A.C;1;FACTURA;F001-00040419;USD;3.79;6,201.60;1,116.29;7,317.89;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;JUAN JAIME
2024;2024-07;11/07/2024;11/07/2024;20512693815;IMPORTACIONES Y REPRESENTACIONES ALLISON E.I.R.L.;1;FACTURA;F001-00040421;USD;3.79;464;83.52;547.52;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;CLAUDIO BALDEON
2024;2024-07;12/07/2024;12/07/2024;20536628038;PERUVIAN HYDRAULIC GROUP S.A.C.;1;FACTURA;F001-00040427;USD;3.77;115.97;20.87;136.84;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2024;2024-07;12/07/2024;12/07/2024;20601607167;FILMARG S.A.C.;1;FACTURA;F001-00040430;USD;3.77;192;34.56;226.56;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;CRISTHIAN VEGA
2024;2024-07;15/07/2024;15/07/2024;20563667924;MOLY FULL LUBRICANTS E.I.R.L.;1;FACTURA;F001-00040442;USD;3.74;270.2;48.64;318.84;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;CLAUDIO BALDEON
2024;2024-07;15/07/2024;15/07/2024;10462436616;SALAZAR RAMIREZ YOLANDA JOSSELLY;1;FACTURA;F001-00040447;USD;3.74;26.03;4.69;30.72;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;HILDER ALIAGA
2024;2024-07;16/07/2024;16/07/2024;20506450374;ECO BENEFICOS E.I.RL.;1;FACTURA;F001-00040454;USD;3.73;36.17;6.51;42.68;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;GUISEP VILLAJUAN
2024;2024-07;17/07/2024;15/09/2024;20605057200;MUNDO MAQUITEC E.I.R.L.;1;FACTURA;F001-00040464;USD;3.73;160;28.8;188.8;0;0;0;CREDITO;Factura a 60 día;OTROS;;;0;0;0;0;0;0;0;HILDER ALIAGA
2024;2024-07;17/07/2024;17/07/2024;20536628038;PERUVIAN HYDRAULIC GROUP S.A.C.;1;FACTURA;F001-00040467;USD;3.73;113.69;20.46;134.15;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2024;2024-07;18/07/2024;18/07/2024;10474284943;NINA CONDORI VENEDICTO;1;FACTURA;F001-00040469;USD;3.72;14,028.44;2,525.12;16,553.56;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;JOHNNY RAMOS
2024;2024-07;18/07/2024;18/07/2024;20408124400;CORPORACION MAZA SANDOVAL S.A.C.;1;FACTURA;F001-00040470;USD;3.72;702.63;126.47;829.1;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;GUISEP VILLAJUAN
2024;2024-07;18/07/2024;18/07/2024;20479818241;DISTRIBUCIONES AGRICOLAS CORREA E.I.R.L.;1;FACTURA;F001-00040472;USD;3.72;1,466.04;263.89;1,729.93;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;JUAN JAIME
2024;2024-07;18/07/2024;18/07/2024;20609246970;TEKTONICK E.I.R.L;1;FACTURA;F001-00040473;USD;3.72;1,092.00;196.56;1,288.56;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;JOHNNY RAMOS
2024;2024-07;18/07/2024;18/07/2024;20551989420;ALXBREN'D MAQUINARIAS S.A.C.;1;FACTURA;F001-00040475;USD;3.72;495.11;89.12;584.23;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;GUISEP VILLAJUAN
2024;2024-07;18/07/2024;18/07/2024;20603770219;EM HYDRAULICS INTERNATIONAL S.A.C.;1;FACTURA;F001-00040478;USD;3.72;387.1;69.68;456.78;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;KLEBER SANTA CRUZ
2024;2024-07;18/07/2024;18/07/2024;20601607167;FILMARG S.A.C.;1;FACTURA;F001-00040479;USD;3.72;120;21.6;141.6;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;CRISTHIAN VEGA
2024;2024-07;18/07/2024;18/07/2024;20601241782;DEMIN S.A.C.;1;FACTURA;F001-00040481;USD;3.72;1,556.06;280.09;1,836.15;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2024;2024-07;19/07/2024;19/07/2024;20539489365;CORPORACION MAQUINARIAS CARITA S.A.C.;1;FACTURA;F001-00040486;USD;3.74;1,504.62;270.83;1,775.45;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;JOHNNY RAMOS
2024;2024-07;19/07/2024;19/07/2024;20603223846;ALIADOS INC. SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA;1;FACTURA;F001-00040487;USD;3.74;8,409.96;1,513.79;9,923.75;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;HILDER ALIAGA
2024;2024-07;19/07/2024;19/07/2024;20603223846;ALIADOS INC. SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA;1;FACTURA;F001-00040488;USD;3.74;10,170.54;1,830.70;12,001.24;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;HILDER ALIAGA
2024;2024-07;19/07/2024;19/07/2024;20605431144;DRILLING FORCE E.I.R.L.;1;FACTURA;F001-00040490;USD;3.74;323.6;58.25;381.85;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;CRISTHIAN VEGA
2024;2024-07;19/07/2024;19/07/2024;20536628038;PERUVIAN HYDRAULIC GROUP S.A.C.;1;FACTURA;F001-00040496;USD;3.74;89.28;16.07;105.35;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2024;2024-07;22/07/2024;22/07/2024;20601607167;FILMARG S.A.C.;1;FACTURA;F001-00040507;USD;3.74;86.88;15.64;102.52;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;CRISTHIAN VEGA
2024;2024-07;22/07/2024;22/07/2024;20607537764;INGENACC MAQUINARIA Y EQUIPOS S.A.C;1;FACTURA;F001-00040511;USD;3.74;608.3;109.49;717.79;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;JUAN JAIME
2024;2024-07;22/07/2024;22/07/2024;20551989420;ALXBREN'D MAQUINARIAS S.A.C.;1;FACTURA;F001-00040512;USD;3.74;754.6;135.83;890.43;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;GUISEP VILLAJUAN
2024;2024-07;22/07/2024;22/07/2024;20610062467;C & G MACHINERY TRUCKS SERVICE S.A.C.;1;FACTURA;F001-00040515;USD;3.74;20;3.6;23.6;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;CRISTHIAN VEGA
2024;2024-07;24/07/2024;24/07/2024;20601868335;M & G DIESSEL S.A.C. - M & G S.A.C.;1;FACTURA;F001-00040523;USD;3.76;245.16;44.13;289.29;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;CRISTHIAN VEGA
2024;2024-07;24/07/2024;24/07/2024;20564453316;K & G MULTISERVICIOS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;1;FACTURA;F001-00040525;USD;3.76;12,243.00;2,203.74;14,446.74;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;JOHNNY RAMOS
2024;2024-07;24/07/2024;24/07/2024;10220667915;GASPAR MACOTELA PAULA;1;FACTURA;F001-00040527;USD;3.76;96;17.28;113.28;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;CRISTHIAN VEGA
2024;2024-07;24/07/2024;24/07/2024;20601607167;FILMARG S.A.C.;1;FACTURA;F001-00040531;USD;3.76;120;21.6;141.6;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;CRISTHIAN VEGA
2024;2024-07;24/07/2024;24/07/2024;20513387408;FIMAVEL SOCIEDAD ANONIMA CERRADA;1;FACTURA;F001-00040532;USD;3.76;241.6;43.49;285.09;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;CRISTHIAN VEGA
2024;2024-07;25/07/2024;25/07/2024;20601607167;FILMARG S.A.C.;1;FACTURA;F001-00040543;USD;3.78;257.52;46.35;303.87;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;CRISTHIAN VEGA
2024;2024-07;25/07/2024;25/07/2024;20603223846;ALIADOS INC. SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA;1;FACTURA;F001-00040545;USD;3.78;5,027.66;904.98;5,932.64;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;HILDER ALIAGA
2024;2024-07;25/07/2024;25/07/2024;20607401498;CHAHUIN MINING S.A.C.;1;FACTURA;F001-00040546;USD;3.78;11,020.63;1,983.71;13,004.34;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2024;2024-07;25/07/2024;23/09/2024;20605057200;MUNDO MAQUITEC E.I.R.L.;1;FACTURA;F001-00040551;USD;3.78;1,039.50;187.11;1,226.61;0;0;0;CREDITO;Factura a 60 día;OTROS;;;0;0;0;0;0;0;0;HILDER ALIAGA
2024;2024-07;26/07/2024;26/07/2024;20607864196;XIAN BUSINESS CORPORATION S.A.C.;1;FACTURA;F001-00040560;USD;3.76;4,940.00;889.2;5,829.20;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;CRISTHIAN VEGA
2024;2024-07;26/07/2024;26/07/2024;20601838428;SCION CAPITAL S.A.C.;1;FACTURA;F001-00040562;USD;3.76;4,494.61;809.03;5,303.64;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2024;2024-07;26/07/2024;26/07/2024;20605520945;NEGOCIOS INKA E.I.R.L.;1;FACTURA;F001-00040584;USD;3.76;847;152.46;999.46;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;JUAN JAIME
2024;2024-07;26/07/2024;26/07/2024;20454012195;INTERMAC S.R.L.;1;FACTURA;F001-00040586;USD;3.76;785.05;141.31;926.36;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;JOHNNY RAMOS
2024;2024-08;8/08/2024;8/08/2024;20612687049;MARQUEZ MAQUINARIA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - MARQUEZ MAQUINARIA E.I.R.L.;1;FACTURA;F001-00040591;USD;3.74;240;43.2;283.2;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;GUISEP VILLAJUAN
2024;2024-08;8/08/2024;8/08/2024;20601607167;FILMARG S.A.C.;1;FACTURA;F001-00040597;USD;3.74;120;21.6;141.6;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;CRISTHIAN VEGA
2024;2024-08;8/08/2024;8/08/2024;20454012195;INTERMAC S.R.L.;1;FACTURA;F001-00040601;USD;3.74;4,951.10;891.2;5,842.30;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;JOHNNY RAMOS
2024;2024-08;8/08/2024;8/08/2024;20601607167;FILMARG S.A.C.;1;FACTURA;F001-00040602;USD;3.74;127.2;22.9;150.1;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;CRISTHIAN VEGA
2024;2024-08;8/08/2024;8/08/2024;20612514519;LY HIDRAULICA E.I.R.L.;1;FACTURA;F001-00040605;USD;3.74;259.94;46.79;306.73;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2024;2024-08;8/08/2024;8/08/2024;20604750947;FRP HIDRAULICA Y SERVICIOS S.A.C.;1;FACTURA;F001-00040615;USD;3.74;464.06;83.53;547.59;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2024;2024-08;8/08/2024;8/08/2024;10166005570;BERNAL PISFIL MOISES;1;FACTURA;F001-00040620;USD;3.74;724;130.32;854.32;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2024;2024-08;9/08/2024;9/08/2024;20611037938;PESQUERA AGUAMARINA S.A.C.;1;FACTURA;F001-00040627;USD;3.73;1,792.86;322.71;2,115.57;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;CRISTHIAN VEGA
2024;2024-08;9/08/2024;9/08/2024;20551992722;CORPORACION MACMINING E.I.R.L.;1;FACTURA;F001-00040637;USD;3.73;38.4;6.91;45.31;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;KLEBER SANTA CRUZ
2024;2024-08;9/08/2024;9/08/2024;20600428021;MAQUIAGRO LIÑAN S.A.C;1;FACTURA;F001-00040644;USD;3.73;82.08;14.77;96.85;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;JUAN JAIME
2024;2024-08;12/08/2024;12/08/2024;20607864196;XIAN BUSINESS CORPORATION S.A.C.;1;FACTURA;F001-00040650;USD;3.73;1,074.86;193.47;1,268.33;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;CRISTHIAN VEGA
2024;2024-08;12/08/2024;12/08/2024;20610418156;REPUESTOS MANU S.A.C.;1;FACTURA;F001-00040652;USD;3.73;100;18;118;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2024;2024-08;12/08/2024;12/08/2024;20601607167;FILMARG S.A.C.;1;FACTURA;F001-00040655;USD;3.73;326.88;58.84;385.72;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;CRISTHIAN VEGA
2026;2026-02;18/02/2026;19/04/2026;20508810912;ROBOCON SERVICIOS S.A.C.;1;FACTURA;F001-00046394;USD;3.35;7,706.03;1,387.09;9,093.12;0;0;0;CREDITO;Factura a 60 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2024;2024-08;12/08/2024;12/08/2024;10765884379;CCAHUA QUISPE REYNA VANESA;1;FACTURA;F001-00040660;USD;3.73;1,292.00;232.56;1,524.56;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;JOHNNY RAMOS
2024;2024-08;13/08/2024;13/08/2024;20604773564;MAQUINARIAS JV IMPORT S.A.C. - MAJVI S.A.C.;1;FACTURA;F001-00040662;USD;3.75;246.4;44.35;290.75;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;CRISTHIAN VEGA
2024;2024-08;13/08/2024;13/08/2024;20602600191;ECONI PERU S.A.C.;1;FACTURA;F001-00040664;USD;3.75;1,290.48;232.29;1,522.77;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;AMADOR PEREZ
2024;2024-08;13/08/2024;13/08/2024;20601607167;FILMARG S.A.C.;1;FACTURA;F001-00040669;USD;3.75;240;43.2;283.2;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;CRISTHIAN VEGA
2024;2024-08;13/08/2024;13/08/2024;20521133857;J.D SERVICIOS S.A.C.;1;FACTURA;F001-00040670;USD;3.75;282.76;50.9;333.66;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2024;2024-08;16/08/2024;16/08/2024;20526058578;COMERCIAL RAFAEL NORTE SOCIEDAD ANONIMA CERRADA;1;FACTURA;F001-00040688;USD;3.74;2,411.25;434.03;2,845.28;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;JUAN JAIME
2024;2024-08;16/08/2024;16/08/2024;20603706685;AGROINVERSIONES SEÑOR DE MURUHUAY S.A.C;1;FACTURA;F001-00040689;USD;3.74;175.9;31.66;207.56;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;GUISEP VILLAJUAN
2024;2024-08;16/08/2024;16/08/2024;20499446919;IMPORTACIONES LOGI S.R.L.;1;FACTURA;F001-00040690;USD;3.74;248;44.64;292.64;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2024;2024-08;16/08/2024;16/08/2024;20607429953;HYLUB POWER CONTROLS S.A.C.;1;FACTURA;F001-00040692;USD;3.74;201.89;36.34;238.23;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2024;2024-08;16/08/2024;16/08/2024;20408124400;CORPORACION MAZA SANDOVAL S.A.C.;1;FACTURA;F001-00040693;USD;3.74;836;150.48;986.48;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;GUISEP VILLAJUAN
2024;2024-08;16/08/2024;16/08/2024;20606031115;E & R SERVICIOS DIESEL S.A.C.;1;FACTURA;F001-00040695;USD;3.74;512;92.16;604.16;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;CRISTHIAN VEGA
2024;2024-08;16/08/2024;16/08/2024;20547461135;SEA DIESEL S.A.C.;1;FACTURA;F001-00040701;USD;3.74;432;77.76;509.76;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2024;2024-08;19/08/2024;19/08/2024;20549439111;SAIRCOM PERU S.A.C;1;FACTURA;F001-00040709;USD;3.75;432.03;77.77;509.8;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2024;2024-08;19/08/2024;19/08/2024;20607922293;FELTWELL PERU S.A.C.;1;FACTURA;F001-00040711;USD;3.75;71.8;12.92;84.72;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;KLEBER SANTA CRUZ
2024;2024-08;20/08/2024;20/08/2024;20509731234;TLM PERU E.I.R.L.;1;FACTURA;F001-00040723;USD;3.74;1,073.28;193.19;1,266.47;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2024;2024-08;20/08/2024;20/08/2024;20605717757;IMPORTADORA TECNICA DEL PERU E.I.R.L.;1;FACTURA;F001-00040724;USD;3.74;93.56;16.84;110.4;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;CRISTHIAN VEGA
2024;2024-08;20/08/2024;20/08/2024;20604750947;FRP HIDRAULICA Y SERVICIOS S.A.C.;1;FACTURA;F001-00040726;USD;3.74;4,970.22;894.64;5,864.86;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2024;2024-08;20/08/2024;20/08/2024;20603060513;VASQUEZ CAPITAL E.I.R.L.;1;FACTURA;F001-00040733;USD;3.74;1,058.34;190.5;1,248.84;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;AMADOR PEREZ
2024;2024-08;21/08/2024;21/08/2024;20547461135;SEA DIESEL S.A.C.;1;FACTURA;F001-00040746;USD;3.75;192;34.56;226.56;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2024;2024-08;21/08/2024;21/08/2024;20505769148;FABRICACIONES METALICAS Y SERVICIOS DIESEL S.A.C.-FAMEDI S.A.C.;1;FACTURA;F001-00040750;USD;3.75;1,164.08;209.53;1,373.61;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
